(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.243802,-0.218628)	 	(0.243802,0.218628)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.0715725,0.346658)	 	(0.0715725,-0.346658)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.189323,-0.299085)	 	(0.189323,0.299085)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.150944,0.29061)	 	(0.150944,-0.29061)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0.335123,-0.0673771)	 	(0.335123,0.0673771)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.226562,1.56674e-16)	 	(-0.226562,-1.56674e-16)
(1.08354e-17,4.55145e-17)	 	(1.08354e-17,-4.55145e-17)
(5.60902e-18,-3.15355e-17)	 	(5.60902e-18,3.15355e-17)
(-1.63869e-17,4.07831e-17)	 	(-1.63869e-17,-4.07831e-17)
(-0.130873,0.301263)	 	(-0.130873,-0.301263)
(-1.52316e-17,9.60568e-18)	 	(-1.52316e-17,-9.60568e-18)
(2.06049e-17,-2.37156e-17)	 	(2.06049e-17,2.37156e-17)
(-1.97229e-17,6.09339e-18)	 	(-1.97229e-17,-6.09339e-18)
(0.247598,0.187055)	 	(0.247598,-0.187055)
(5.48219e-17,4.34823e-18)	 	(5.48219e-17,-4.34823e-18)
(2.44069e-17,6.97903e-18)	 	(2.44069e-17,-6.97903e-18)
(-6.46615e-18,2.19214e-18)	 	(-6.46615e-18,-2.19214e-18)
(-0.166106,-0.262112)	 	(-0.166106,0.262112)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.310987,0.10571)	 	(-0.310987,-0.10571)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.0185907,0.225799)	 	(-0.0185907,-0.225799)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.0946504,-0.328465)	 	(0.0946504,0.328465)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.204273,-0.12991)	 	(-0.204273,0.12991)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.232108,-0.123137)	 	(0.232108,0.123137)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.141767,-0.22122)	 	(0.141767,0.22122)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.11271,0.214244)	 	(0.11271,-0.214244)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-0.323899,-0.00838184)	 	(-0.323899,0.00838184)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.25963,-3.60361e-16)	 	(0.25963,3.60361e-16)
(9.40663e-17,5.11003e-17)	 	(9.40663e-17,-5.11003e-17)
(7.21432e-18,2.33984e-17)	 	(7.21432e-18,-2.33984e-17)
(-1.85607e-18,1.35183e-16)	 	(-1.85607e-18,-1.35183e-16)
(0.0554699,0.287852)	 	(0.0554699,-0.287852)
(7.18991e-17,8.05023e-17)	 	(7.18991e-17,-8.05023e-17)
(9.62991e-18,-7.12581e-17)	 	(9.62991e-18,7.12581e-17)
(-1.76274e-17,2.96317e-17)	 	(-1.76274e-17,-2.96317e-17)
(-0.14305,0.220297)	 	(-0.14305,-0.220297)
(1.85799e-17,7.78209e-18)	 	(1.85799e-17,-7.78209e-18)
(5.19486e-17,1.17695e-17)	 	(5.19486e-17,-1.17695e-17)
(-1.23545e-17,4.1884e-18)	 	(-1.23545e-17,-4.1884e-18)
(0.120454,-0.23342)	 	(0.120454,0.23342)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.277508,-0.0944692)	 	(0.277508,0.0944692)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.128663,0.225507)	 	(0.128663,-0.225507)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.167794,-0.277176)	 	(-0.167794,0.277176)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.227312,-0.254702)	 	(0.227312,0.254702)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.232157,-0.0473434)	 	(-0.232157,0.0473434)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.156168,-0.178183)	 	(-0.156168,0.178183)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.108579,0.323658)	 	(-0.108579,-0.323658)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(0.142745,0.191423)	 	(0.142745,-0.191423)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.27222,3.71194e-16)	 	(0.27222,-3.71194e-16)
(1.12686e-16,-4.29306e-17)	 	(1.12686e-16,4.29306e-17)
(-6.60201e-17,1.5804e-17)	 	(-6.60201e-17,-1.5804e-17)
(-3.54895e-18,-1.11735e-16)	 	(-3.54895e-18,1.11735e-16)
(0.114028,0.259888)	 	(0.114028,-0.259888)
(-5.5566e-17,-6.2158e-17)	 	(-5.5566e-17,6.2158e-17)
(-3.94479e-18,5.39639e-17)	 	(-3.94479e-18,-5.39639e-17)
(1.26661e-17,-3.31196e-17)	 	(1.26661e-17,3.31196e-17)
(-0.346398,0.0443829)	 	(-0.346398,-0.0443829)
(1.86293e-18,-8.47936e-18)	 	(1.86293e-18,8.47936e-18)
(-6.33061e-17,-1.33857e-17)	 	(-6.33061e-17,1.33857e-17)
(1.46188e-17,-4.95603e-18)	 	(1.46188e-17,4.95603e-18)
(0.201156,0.285479)	 	(0.201156,-0.285479)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.268693,0.0913715)	 	(-0.268693,-0.0913715)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.183808,-0.200796)	 	(-0.183808,0.200796)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.237581,0.0239611)	 	(-0.237581,-0.0239611)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.112035,-0.21731)	 	(-0.112035,0.21731)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-0.150531,-0.289717)	 	(-0.150531,0.289717)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.315342,-0.0845869)	 	(0.315342,0.0845869)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0.23594,-0.0640929)	 	(0.23594,0.0640929)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-1.54386e-17,4.69931e-17)	 	(-1.54386e-17,-4.69931e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.11475e-17,4.34405e-17)	 	(3.11475e-17,-4.34405e-17)
(0.859566,0.0837486)	 	(0.859566,-0.0837486)
(-0.242707,-0.0693832)	 	(-0.242707,0.0693832)
(-0.115334,-0.0589625)	 	(-0.115334,0.0589625)
(2.84692e-17,6.41662e-17)	 	(2.84692e-17,-6.41662e-17)
(0.263744,0.00176326)	 	(0.263744,-0.00176326)
(0.0242174,-0.0142481)	 	(0.0242174,0.0142481)
(-0.0680486,0.0698417)	 	(-0.0680486,-0.0698417)
(-1.03366e-16,-7.40244e-17)	 	(-1.03366e-16,7.40244e-17)
(0.060519,-0.0921757)	 	(0.060519,0.0921757)
(-0.0268411,0.182114)	 	(-0.0268411,-0.182114)
(-0.0822191,0.202401)	 	(-0.0822191,-0.202401)
(-1.35815e-16,-1.01905e-16)	 	(-1.35815e-16,1.01905e-16)
(-6.07308e-17,-4.564e-17)	 	(-6.07308e-17,4.564e-17)
(-1.24582e-18,8.94702e-19)	 	(-1.24582e-18,-8.94702e-19)
(4.37554e-18,1.90443e-18)	 	(4.37554e-18,-1.90443e-18)
(-4.90076e-17,1.5898e-17)	 	(-4.90076e-17,-1.5898e-17)
(-1.60427e-18,6.13434e-19)	 	(-1.60427e-18,-6.13434e-19)
(1.98962e-19,9.74136e-20)	 	(1.98962e-19,-9.74136e-20)
(-2.13014e-20,3.4475e-20)	 	(-2.13014e-20,-3.4475e-20)
(1.90305e-16,3.43897e-17)	 	(1.90305e-16,-3.43897e-17)
(1.15874e-53,-4.29249e-53)	 	(1.15874e-53,4.29249e-53)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(8.05148e-17,5.25792e-17)	 	(8.05148e-17,-5.25792e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.86565e-18,-8.03007e-18)	 	(-5.86565e-18,8.03007e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.72678e-17,1.02846e-16)	 	(-2.72678e-17,-1.02846e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.2961e-17,-4.45649e-17)	 	(4.2961e-17,4.45649e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.87852e-17,-2.69524e-17)	 	(-5.87852e-17,2.69524e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-2.04073e-17,-7.15042e-17)	 	(-2.04073e-17,7.15042e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.25352e-17,6.33283e-17)	 	(2.25352e-17,-6.33283e-17)
(-0.214134,-0.136185)	 	(-0.214134,0.136185)
(-0.0157954,-0.273187)	 	(-0.0157954,0.273187)
(0.139427,-0.117017)	 	(0.139427,0.117017)
(7.40724e-17,-1.26386e-16)	 	(7.40724e-17,1.26386e-16)
(-0.388454,-0.637564)	 	(-0.388454,0.637564)
(-0.309907,-0.0543042)	 	(-0.309907,0.0543042)
(0.23863,0.230287)	 	(0.23863,-0.230287)
(-5.08459e-17,-4.35566e-17)	 	(-5.08459e-17,4.35566e-17)
(-0.199258,-0.0121218)	 	(-0.199258,0.0121218)
(-0.0572148,0.00767)	 	(-0.0572148,-0.00767)
(0.0587113,-0.120847)	 	(0.0587113,0.120847)
(2.76808e-17,-1.38161e-17)	 	(2.76808e-17,1.38161e-17)
(-2.26666e-17,5.03371e-17)	 	(-2.26666e-17,-5.03371e-17)
(3.79463e-17,-3.98027e-17)	 	(3.79463e-17,3.98027e-17)
(-9.22901e-18,3.13437e-17)	 	(-9.22901e-18,-3.13437e-17)
(-4.92175e-17,-2.23865e-17)	 	(-4.92175e-17,2.23865e-17)
(-9.2912e-18,-4.25807e-18)	 	(-9.2912e-18,4.25807e-18)
(1.74963e-18,5.33803e-19)	 	(1.74963e-18,-5.33803e-19)
(1.02692e-19,3.99925e-19)	 	(1.02692e-19,-3.99925e-19)
(1.58391e-17,-3.97551e-17)	 	(1.58391e-17,3.97551e-17)
(-3.99065e-52,5.50188e-52)	 	(-3.99065e-52,-5.50188e-52)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-4.47399e-17,-2.35218e-17)	 	(-4.47399e-17,2.35218e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-8.77178e-17,5.22439e-17)	 	(-8.77178e-17,-5.22439e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.92795e-17,3.58765e-17)	 	(-2.92795e-17,-3.58765e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(6.1065e-17,2.5458e-17)	 	(6.1065e-17,-2.5458e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.84531e-18,4.51973e-17)	 	(-5.84531e-18,-4.51973e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(8.49077e-17,-1.40136e-16)	 	(8.49077e-17,1.40136e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(4.71377e-17,7.29759e-17)	 	(4.71377e-17,-7.29759e-17)
(-0.433837,0.0736673)	 	(-0.433837,-0.0736673)
(0.155964,0.266762)	 	(0.155964,-0.266762)
(0.092266,0.285649)	 	(0.092266,-0.285649)
(6.65176e-17,-1.5348e-16)	 	(6.65176e-17,1.5348e-16)
(-0.229985,-0.00582791)	 	(-0.229985,0.00582791)
(-0.194571,-0.247135)	 	(-0.194571,0.247135)
(-0.245056,-0.116663)	 	(-0.245056,0.116663)
(-7.17322e-17,-8.42324e-17)	 	(-7.17322e-17,8.42324e-17)
(-0.108705,0.365472)	 	(-0.108705,-0.365472)
(0.106086,0.169264)	 	(0.106086,-0.169264)
(0.156744,-0.430558)	 	(0.156744,0.430558)
(1.53567e-16,-1.81955e-16)	 	(1.53567e-16,1.81955e-16)
(9.0729e-17,-7.21981e-17)	 	(9.0729e-17,7.21981e-17)
(5.83619e-17,-3.08423e-16)	 	(5.83619e-17,3.08423e-16)
(-3.88547e-17,3.88475e-17)	 	(-3.88547e-17,-3.88475e-17)
(-1.32406e-16,-1.52673e-16)	 	(-1.32406e-16,1.52673e-16)
(-1.79721e-17,6.40475e-17)	 	(-1.79721e-17,-6.40475e-17)
(2.22488e-17,3.36671e-17)	 	(2.22488e-17,-3.36671e-17)
(-2.56402e-17,1.379e-17)	 	(-2.56402e-17,-1.379e-17)
(-1.42306e-16,1.94235e-16)	 	(-1.42306e-16,-1.94235e-16)
(-3.6723e-49,3.55116e-49)	 	(-3.6723e-49,-3.55116e-49)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-7.94607e-17,-1.25347e-16)	 	(-7.94607e-17,1.25347e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-4.0341e-17,8.43351e-17)	 	(-4.0341e-17,-8.43351e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-5.16411e-17,7.85238e-17)	 	(-5.16411e-17,-7.85238e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.09698e-16,1.48713e-16)	 	(1.09698e-16,-1.48713e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.30068e-16,7.05342e-17)	 	(1.30068e-16,-7.05342e-17)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(1.8374e-16,-4.27826e-16)	 	(1.8374e-16,4.27826e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.26375e-16,2.4484e-16)	 	(1.26375e-16,-2.4484e-16)
(-0.225888,-0.0514359)	 	(-0.225888,0.0514359)
(0.221892,0.358645)	 	(0.221892,-0.358645)
(-0.0669887,0.617978)	 	(-0.0669887,-0.617978)
(1.53907e-16,-3.17185e-16)	 	(1.53907e-16,3.17185e-16)
(-0.0313905,-0.0825209)	 	(-0.0313905,0.0825209)
(-0.21473,-0.0897103)	 	(-0.21473,0.0897103)
(0.0147366,0.47152)	 	(0.0147366,-0.47152)
(-1.96786e-16,-3.82769e-16)	 	(-1.96786e-16,3.82769e-16)
(-0.11286,-0.269524)	 	(-0.11286,0.269524)
(-0.00120075,0.0289072)	 	(-0.00120075,-0.0289072)
(-0.0568609,-0.0901711)	 	(-0.0568609,0.0901711)
(3.38886e-16,-5.07098e-16)	 	(3.38886e-16,5.07098e-16)
(-1.00864e-17,1.3048e-17)	 	(-1.00864e-17,-1.3048e-17)
(-2.27764e-19,5.69839e-17)	 	(-2.27764e-19,-5.69839e-17)
(-9.96961e-17,-8.62541e-17)	 	(-9.96961e-17,8.62541e-17)
(-3.02874e-16,-3.52458e-16)	 	(-3.02874e-16,3.52458e-16)
(4.34587e-17,-2.56119e-17)	 	(4.34587e-17,2.56119e-17)
(1.15041e-18,1.80341e-17)	 	(1.15041e-18,-1.80341e-17)
(-4.33702e-18,5.99887e-18)	 	(-4.33702e-18,-5.99887e-18)
(-1.46876e-16,5.01215e-16)	 	(-1.46876e-16,-5.01215e-16)
(-3.82537e-52,3.11636e-50)	 	(-3.82537e-52,-3.11636e-50)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-2.45051e-16,-2.1187e-16)	 	(-2.45051e-16,2.1187e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.05405e-16,2.90144e-16)	 	(-1.05405e-16,-2.90144e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.35996e-16,2.55359e-16)	 	(-3.35996e-16,-2.55359e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.3956e-16,3.96814e-16)	 	(2.3956e-16,-3.96814e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(3.10961e-16,2.58152e-16)	 	(3.10961e-16,-2.58152e-16)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(2.59189e-18,4.25125e-18)	 	(2.59189e-18,-4.25125e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.77413e-18,-1.56309e-18)	 	(-3.77413e-18,1.56309e-18)
(-1.86704e-16,-9.24008e-17)	 	(-1.86704e-16,9.24008e-17)
(-2.93508e-17,-2.82638e-17)	 	(-2.93508e-17,2.82638e-17)
(9.89232e-17,6.52241e-18)	 	(9.89232e-17,-6.52241e-18)
(5.23843e-20,2.81064e-18)	 	(5.23843e-20,-2.81064e-18)
(2.50026e-17,6.08758e-17)	 	(2.50026e-17,-6.08758e-17)
(-1.75018e-16,1.21752e-16)	 	(-1.75018e-16,-1.21752e-16)
(1.95672e-17,5.00051e-17)	 	(1.95672e-17,-5.00051e-17)
(4.71769e-18,2.87631e-18)	 	(4.71769e-18,-2.87631e-18)
(6.08758e-17,8.69654e-17)	 	(6.08758e-17,-8.69654e-17)
(3.47862e-17,-4.34827e-17)	 	(3.47862e-17,4.34827e-17)
(-0.0544089,-0.0219939)	 	(-0.0544089,0.0219939)
(-8.8653e-19,8.04117e-18)	 	(-8.8653e-19,-8.04117e-18)
(0.36588,0.54099)	 	(0.36588,-0.54099)
(0.359331,-0.0131587)	 	(0.359331,0.0131587)
(0.0276561,0.378418)	 	(0.0276561,-0.378418)
(8.49666e-18,4.63837e-18)	 	(8.49666e-18,-4.63837e-18)
(-0.0430508,-0.106514)	 	(-0.0430508,0.106514)
(0.0358204,0.382602)	 	(0.0358204,-0.382602)
(-0.360307,-0.077936)	 	(-0.360307,0.077936)
(-7.72163e-20,-4.51601e-18)	 	(-7.72163e-20,4.51601e-18)
(1.10248e-16,-6.95956e-18)	 	(1.10248e-16,6.95956e-18)
(1.20386e-16,-6.93511e-17)	 	(1.20386e-16,6.93511e-17)
(-1.00356e-16,-2.79582e-17)	 	(-1.00356e-16,2.79582e-17)
(3.41211e-18,1.09934e-18)	 	(3.41211e-18,-1.09934e-18)
(-2.02921e-17,-4.41692e-17)	 	(-2.02921e-17,4.41692e-17)
(-1.39374e-18,-1.90122e-19)	 	(-1.39374e-18,1.90122e-19)
(-5.27319e-50,2.2931e-50)	 	(-5.27319e-50,-2.2931e-50)
(-3.59309e-18,-2.01728e-18)	 	(-3.59309e-18,2.01728e-18)
(-1.71227e-100,-2.04821e-99)	 	(-1.71227e-100,2.04821e-99)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(6.47652e-19,-5.40239e-18)	 	(6.47652e-19,5.40239e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-7.61052e-18,-2.32859e-18)	 	(-7.61052e-18,2.32859e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-6.39375e-18,1.83448e-18)	 	(-6.39375e-18,-1.83448e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-3.7298e-20,3.07257e-18)	 	(-3.7298e-20,-3.07257e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-1.46173e-18,-2.05401e-18)	 	(-1.46173e-18,2.05401e-18)
(7.69433e-17,-5.69664e-17)	 	(7.69433e-17,5.69664e-17)
(-9.69202e-17,-1.67033e-16)	 	(-9.69202e-17,1.67033e-16)
(-4.12426e-18,2.06213e-17)	 	(-4.12426e-18,-2.06213e-17)
(-8.93459e-19,1.48712e-18)	 	(-8.93459e-19,-1.48712e-18)
(2.29412e-17,5.15533e-17)	 	(2.29412e-17,-5.15533e-17)
(-7.42368e-17,-3.71184e-17)	 	(-7.42368e-17,3.71184e-17)
(1.53113e-16,-4.12426e-18)	 	(1.53113e-16,4.12426e-18)
(1.52496e-18,3.04996e-18)	 	(1.52496e-18,-3.04996e-18)
(1.44349e-17,-4.12426e-18)	 	(1.44349e-17,4.12426e-18)
(-3.0932e-17,-3.91805e-17)	 	(-3.0932e-17,3.91805e-17)
(-0.0212497,-0.0293288)	 	(-0.0212497,0.0293288)
(-3.09819e-18,3.91504e-18)	 	(-3.09819e-18,-3.91504e-18)
(-0.070815,-0.00893956)	 	(-0.070815,0.00893956)
(-0.0309007,0.0260482)	 	(-0.0309007,-0.0260482)
(-0.00799672,-0.0566553)	 	(-0.00799672,0.0566553)
(2.92404e-18,5.20962e-18)	 	(2.92404e-18,-5.20962e-18)
(-0.0412272,0.0395434)	 	(-0.0412272,-0.0395434)
(0.1799,-0.250557)	 	(0.1799,0.250557)
(0.916236,0.225368)	 	(0.916236,-0.225368)
(1.4392e-18,-2.38715e-18)	 	(1.4392e-18,2.38715e-18)
(7.69438e-16,3.74032e-17)	 	(7.69438e-16,-3.74032e-17)
(-1.8811e-17,5.82658e-16)	 	(-1.8811e-17,-5.82658e-16)
(4.77318e-16,3.54428e-16)	 	(4.77318e-16,-3.54428e-16)
(1.42434e-18,1.69287e-18)	 	(1.42434e-18,-1.69287e-18)
(5.35084e-16,-2.55405e-16)	 	(5.35084e-16,2.55405e-16)
(-1.78524e-16,8.01699e-17)	 	(-1.78524e-16,-8.01699e-17)
(-7.88562e-48,6.98685e-48)	 	(-7.88562e-48,-6.98685e-48)
(-1.21824e-18,-2.23224e-18)	 	(-1.21824e-18,2.23224e-18)
(-1.72982e-97,-3.23673e-97)	 	(-1.72982e-97,3.23673e-97)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(2.10871e-18,-2.61323e-18)	 	(2.10871e-18,2.61323e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.21735e-18,-3.71128e-18)	 	(-3.21735e-18,3.71128e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-3.94493e-18,-1.13537e-18)	 	(-3.94493e-18,1.13537e-18)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(-7.15515e-34,6.90703e-34)	 	(-7.15515e-34,-6.90703e-34)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(1.39972e-34,-8.03831e-34)	 	(1.39972e-34,8.03831e-34)
(7.91331e-32,2.73074e-31)	 	(7.91331e-32,-2.73074e-31)
(-5.57824e-32,1.03781e-31)	 	(-5.57824e-32,-1.03781e-31)
(8.30249e-32,7.26468e-32)	 	(8.30249e-32,-7.26468e-32)
(-5.45542e-34,1.32859e-34)	 	(-5.45542e-34,-1.32859e-34)
(-1.27659e-31,2.39994e-32)	 	(-1.27659e-31,-2.39994e-32)
(2.12751e-31,3.63234e-31)	 	(2.12751e-31,-3.63234e-31)
(-7.13495e-32,1.55672e-32)	 	(-7.13495e-32,-1.55672e-32)
(-3.54759e-34,1.04505e-33)	 	(-3.54759e-34,-1.04505e-33)
(2.07562e-32,2.54264e-31)	 	(2.07562e-32,-2.54264e-31)
(-2.33508e-32,-1.24537e-31)	 	(-2.33508e-32,1.24537e-31)
(1.91261e-18,-1.15647e-17)	 	(1.91261e-18,1.15647e-17)
(-1.606e-33,1.781e-34)	 	(-1.606e-33,-1.781e-34)
(3.08598e-17,3.00803e-17)	 	(3.08598e-17,-3.00803e-17)
(7.02907e-17,-3.78444e-17)	 	(7.02907e-17,3.78444e-17)
(-6.20697e-17,-6.48612e-17)	 	(-6.20697e-17,6.48612e-17)
(-5.33301e-34,1.85851e-33)	 	(-5.33301e-34,-1.85851e-33)
(-1.06777e-16,-2.93564e-17)	 	(-1.06777e-16,2.93564e-17)
(-8.32799e-17,-8.31898e-17)	 	(-8.32799e-17,8.31898e-17)
(-6.29533e-16,-1.92325e-16)	 	(-6.29533e-16,1.92325e-16)
(8.76854e-34,-2.12117e-34)	 	(8.76854e-34,2.12117e-34)
(0.390434,0.446926)	 	(0.390434,-0.446926)
(-0.338033,-0.26446)	 	(-0.338033,0.26446)
(0.369045,-0.313129)	 	(0.369045,0.313129)
(-6.53795e-35,7.13033e-34)	 	(-6.53795e-35,-7.13033e-34)
(0.412126,0.24244)	 	(0.412126,-0.24244)
(-0.0033333,-0.0270885)	 	(-0.0033333,0.0270885)
(-1.97048e-17,2.26009e-16)	 	(-1.97048e-17,-2.26009e-16)
(2.36398e-34,-7.88364e-34)	 	(2.36398e-34,7.88364e-34)
(2.29464e-17,9.39795e-17)	 	(2.29464e-17,-9.39795e-17)
(-5.36426e-19,1.19996e-18)	 	(-5.36426e-19,-1.19996e-18)
(-2.7788e-20,-7.60181e-21)	 	(-2.7788e-20,7.60181e-21)
(1.08125e-33,-1.09511e-34)	 	(1.08125e-33,1.09511e-34)
(-7.86735e-86,-1.24748e-86)	 	(-7.86735e-86,1.24748e-86)
(-2.26759e-121,5.66154e-122)	 	(-2.26759e-121,-5.66154e-122)
(-8.3192e-172,-1.08842e-172)	 	(-8.3192e-172,1.08842e-172)
(1.21766e-34,-1.58499e-33)	 	(1.21766e-34,1.58499e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(-6.36567e-34,-1.16617e-33)	 	(-6.36567e-34,1.16617e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)

 
(1.42078e-33,-1.96444e-33)	 	(1.42078e-33,1.96444e-33)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(0,-0)	 	(0,0)
(8.90748e-36,1.98904e-33)	 	(8.90748e-36,-1.98904e-33)
(7.11211e-32,-1.43528e-31)	 	(7.11211e-32,1.43528e-31)
(2.51352e-32,-4.79853e-32)	 	(2.51352e-32,4.79853e-32)
(-4.11303e-32,7.08355e-32)	 	(-4.11303e-32,-7.08355e-32)
(1.25218e-33,-5.52842e-34)	 	(1.25218e-33,5.52842e-34)
